,label,sentences
870,6,the film starts pretty good plot storyline film continues seems drag it needed move quicker pace modify storyline keep watchers attention interest seen way always leave movie complete rating
871,8,funny child acting nonsense sense distance bad dubbing weak dialogue bring otherwise magnificent film western remake yojimbo remarkable simple story lend great experience the atmosphere built masterfully stunning cinematography striking closeups beautifully constructed miseenscene fantastic performance eastwood moricones ever powerful music lovely overabundance laughing culminating one best showdowns cinematic history
872,6,im ashamed admit like sequel better first one new york amazing city america even amazing christmas
873,8,pretty awesome movie it shows one crazy person convince crazy people everyone needs something believe recommend jesus christ want tyler durden in top time favourite movies great story line movie watch if enjoy reading spoilerfree reviews please follow blog httpswwwmsbreviewscom david new film mank coming soon netflix released six years latest installment gone girl therefore week reviewing five movies first one time one culturally impactful films fight club this another rewatch another filmmaking classic one never able absolutely adore like people when movie came critics extremely divided film failed box office with time gained cult following home media still considered controversial piece cinema so nothing new mind fincher helm despite third fourth time experiencing story never really changed opinion bit uncommon viewing history usually multiple rewatches overall thoughts movie slightly vary fight club one exceptions believe opinion remains intact first watch really enjoy film state absolutely love since special case going start still bothers many viewings something also rarely reviews since always leave bad stuff end article without spoiling anything course vital plot twist comes later movie could appreciate execution never impact narrative jim screenplay relies main friendship carry story forward throughout first two acts fincher leaves notthatsubtle hints massive revelation eventually triggers beginning third act this major plot point brilliantly executed still feel incredibly fascinated delivery terms dialogue performances however impact lightly focused observant viewer close zero due clear evidence pointed towards development now want sound like stereotypical moviegoer says guessed twist revelation hence like insinuate still wholly captivated entirety third act nevertheless fight runtime far short fincher spends lot time building idea loses surprise factor even midpoint it changes perspective takes viewer predictable yet entertaining path setting powerful meaningful ending however personally feel like time spent first two acts satisfyingly compensated least entirety the second act also short period loses bit steam due repetitive sequences unnecessary amount flashbacks again feel like fincher completely trust audience back contrary procedure in latter flick fincher left biggest responsibility imagination leaving murder scenes audience picture minds in fight club ambiguity implicit dialogue still present sure even third act already attempt explain much certain portions narrative wish would stay vaguer without spoiling anything course vital plot twist comes later movie could appreciate execution never impact narrative jim screenplay relies main friendship carry story forward throughout first two acts fincher leaves notthatsubtle hints massive revelation eventually triggers beginning third act this major plot point brilliantly executed still feel incredibly fascinated delivery terms dialogue performances however impact lightly focused observant viewer close zero due clear evidence pointed towards development now want sound like stereotypical moviegoer says guessed twist revelation hence like insinuate still wholly captivated entirety third act nevertheless fight runtime far short fincher spends lot time building idea loses surprise factor even midpoint it changes perspective takes viewer predictable yet entertaining path setting powerful meaningful ending however personally feel like time spent first two acts satisfyingly compensated least entirety the second act also short period loses bit steam due repetitive sequences unnecessary amount flashbacks again feel like fincher completely trust audience back contrary procedure in latter flick fincher left biggest responsibility imagination leaving murder scenes audience picture minds in fight club ambiguity implicit dialogue still present sure even third act already attempt explain much certain portions narrative wish would stay vaguer worry done negatives forget really really like movie obviously fincher uhls created story packed underlying themes social commentary from whole consumerism theory psychological component regarding edward mental state every message seamlessly communicated audience also point life wish someone else someone already achieved every dream mine successfully overwhelming feeling fulfillment coping inability become perfect someone become excruciating sad depressing process varies drastically person person fight club approaches mental health acceptance truly groundbreaking manner capturing edward emotions perfectly broadcasting thoughts best narration history cinema its take world consumerism undoubtedly interesting plays big part climax film despite issues described screenplay wellwritten elevating conversations norton brad pitt ad astra once upon time hollywood indeed remarkably entertaining predictable main story wonderfully executed fincher continues demonstrate impressive technical attributes once preproduction phase proved important stage filmmaking process dedication features palpable visible onscreen every single technical aspect this time fincher brought jeff cronenweth director photography worked together create desaturated realistic atmosphere fincher loves much also deliver brutal violent bloody fight scenes keep entertainment levels highest with clean consistent coherent editing james haygood movie flows beautifully despite lengthy runtime the dust score quite alternative suits also unconventional storytelling last least edward norton brad pitt know incredibly cliche write two actors share impeccable chemistry norton pitt take whole level in two physicallydemanding displays actors deliver awardworthy performances marked careers pitt offers one underrated portrayals extremely funny throughout entire film also astonishingly badass carrying fight sequences amazing dialogues on hand seeing norton go allout terrific experience lack words describe emotionally compelling interpretation filled powerful character moments final word praise helena bonham carter enola holmes also delivers exceptional performance in end fight club probably remain david controversial movie long long time with absolutely brilliant direction execution fincher uses jim captivating layered unconventional screenplay tackle themes consumerism behavior mental health seamlessly transmitting meaningful yet contentious messages once filmmaking display technically flawless going trademark authentic cinematography production design unique score flowing superbly excellent editing unfortunately belong group people utterly love film the excessive sometimes unnecessary use flashbacks help enormous buildup packed overly explicit clues significant yet unsurprising plot twist ends partially ruining viewing also wish script developed plot points ambiguously brad pitt edward norton elevate whole movie much ridiculously outstanding performances small issues keep away highly recommending one memorable iconic films alltime rating didnt enjoy pretty much still kinda appreciate comes together its weird one overall emfight clubem underwhelmed actually knew little viewing despite hearing surface level years years well one regulatory part anyway its much deeper expected unfortunately didnt find entertainment honest slog sit the scene remember enjoying last one dont mean negatively end shot terrific its everything comes didnt anything yet still rate intentions it keep guessing amidst near boredom event good one paper it failed connect actuality brad pitt good tyler though likes edward norton helena bonham carter give meh performances opinion meat loaf interesting guess bob im evidently extreme minority thoughts honestly didnt get sadly as noted though still partially rate weirdly feels harsh give
874,8,want thank kindness stranger an absolute delight from director david lynch the straight story finds famous purveyor oblique wonderfully mellow form story finds superb richard farnsworth alvin straight old boy long tooth sets across america lawn mower visit estranged brother you see doesnt driving licence lawn mower viable form transport lynch writers john roach mary sweeney offered wry astute observation americana the journey alvin takes involves meeting number eccentrics confused souls pitches alvin conduit rich view life live culminating finale rewards anyone intelligent soul the message clear beautiful film beautiful heart beautifully made film its difficult one describe emthe straight storyem features touching true life story alvin straight its simple premise one film brings life wonderfully theres crap tonne heart alongside brilliant cinematography top notch score richard farnsworth plays role alvin expertly outstanding performance credit also sissy spacek makes impact rose despite really film long harry dean stanton lyle makes appearance its slow burn one thats totally worth minute run time what great way end millennium disneys liveaction theatrical releases
875,7,sowing seeds evil the bad seed directed mervyn leroy adapted screenplay maxwell anderson novel name written william march anderson also adapted stage play well it stars nancy kelly william hopper patty mccormack henry jones eileen heckart evelyn varden music alex north cinematography harold rossen is thing bad seed where grew violent family four brothers one would think nothing begbie it first time heard saying bad seed conversation basically saying father psychopath four lads inherited violent tendencies way pops its theory drives leroys movie young butterwouldntmeltinhermouth girl murderous leanings courtesy nanas iffy genetics the theatre origins much evident hiding fact acting actors held play much playing open auditorium two hours length theres stretching talk heavy material however engrossing piece horror cinema pulsing unpleasantness mood oppressive way black white photography musical score underlines blending sweet innocence sinister evil mccormack devil child outstanding likewise jones simpleton handyman recognises evil sees kelly heckart mccormack rossen academy award nominated respective work film as much discussed finale personally problem transpires regards mother child oh sure ending novel play far darker dramatic theres campy bizarreness production code influenced denouement befits whole production though end credits curtain calls cast members pushing far
876,7,my favorite movie times first saw continue find new reasons love years
877,8,apocalypse now amazon headwaters called fitzcarraldo indians irishman klaus kinski living iquitos peru dreams bringing grand opera jungle city amazon basin early rubber boom to fund dream decides exploit considerable area rubber trees growing beyond impassable ucayali falls to get remote area incredibly steamboat lifted hill another branch amazon assistance notorious headhunters claudia cardinale plays girlfriend successful brothel owner werner superior wrath shot general area amazon basin east andes mountains longer hour compelling story influenced likely influenced the difference took advantage infamous setting vietnam war whereas people know rubber boom early century iquitos area also less thrills impenetrable allaround curious cinematic oddity yet highlights including core cast eg burly captain impressively hulking indigenous engineer drunkard cook the beauty art great dreams indomitable mysterious cultures devastating failure winning anyway the film runs hours minutes shot iquitos area peru amazonas brazil including couple tribal regions grade ba
878,7,definitely toptier woody allen the writing acting directing firstrate finishes another artistic purple patches im alan alda fan slightest simply hes good slimy knowitall persona carries effortlessly an essential watch cinephiles worth purchase rewatches woody allen enthusiasts
879,7,powerful engrossing cinema truly great team frank pierce member nork york paramedics serving hells kitchen district witness terrible incidents as starts crack pressure job getting help succession zany partners frank may find solace exjunkie girl whos father brought dying heart attack martin scorsese never accused adventurous dabbling eastern spiritualism kundun returns new york tackles wing americas tortured heroes based novel joe connelly bringing out the dead times difficult watch many ways haunting poignancy told brilliantly adroit ease one americas famed directors whilst said humour darkly genius execution we along ride haunted frank three days nights borderline bonkers partners deal overdoses heart attacks drunks notably cynical virgin birth as frank starts see ghosts people couldnt save past scorsese team treat us adrenalin fuelled nightmare editing thelma schoonmaker swift explosive like robert richardsons cinematography framing certain aspects journey impacting deftness soundtrack scorsese always man takes great care sound tracking movies fact modern day directors touch knack perfect soundtrack fusing motown punk rock would seem odd combination works paramedics start feel strain cases mania takes hold its rare hear new york dolls track movie hear johnny thunders solo track rare dog speaks norwegian use thunders you cant put your arms around memory pitch perfect impacting such use early clash standards protagonists feed others precarious mental conditions soundtrack savour basically nicholas cage plays frank pierce great performance full restraint honesty sort performance detractors tend forget emotive simplicity tom sizemore wonderfully manic ving rhames john goodman patricia arquette fill cast fine work im sure would first acknowledge excellence paul schraders screenplay this piece far masterpiece intensity sitting side side paramedics need coping clear scorsese talented team made one astute undervalued pieces
880,7,scientist disappears train man dies harry palmer michael caine one many investigators case looking man named grantby he follows lead library gets feeling something big stake after fight one grantbys goons returns captain bad news unsuccessful the captain obvious reasons pleased in abandoned warehouse palmer finds small piece tape name ipcress point movie idea means anything later though learns abbreviation induction psychoneuroses conditioned reflex under stress when scientist suddenly appears strange memory loss dots get connected the ipcress file old movie old bored plot dialogue even images it starts mysterious disappearance train murder who reasons then meet young michael caine time playing agent called harry palmer taken job stakeout investigating murder disappearance he james bond thank much in harry palmer meet real person real routines real emotions speak like real person without single oneliner for reasons satisfying movie quite liked movie colors bit faded dialogue bit stiff actually felt contemporary plot relevant today back the drama big car chases rivers blood drama people people feel real real relationships also harry palmer character without humor especially scenes young jean sue lloyd asked superior learn palmer last words as far agent movies go one better seen if thinking seeing go rent movie instead youll better person slow still engaging british spy thriller almost completely carried michael caine story still well directed sidney furie interested checking harry palmer films caine
881,7,ahhh year cinema not least paul verhoevens incredible feat practical effects engineering robocop this one older movies totally confirm love way rooted nostalgia didnt watch robocop first time starting third decade life its phenomenal example period also great movie final very strong appeal personal favourite theyll fix they fix everything on first day streets detroit officer murphy brutally killed known thug leader clarence boddicker scientists ocp able use remains murphys body build new heavily armed cyborg police officer one could rid streets crime forever paul verhoeven called many things career bonkers challenging visionary first perceived block buster american feature showcases things robocop page title looked like average run mill scifi shoot basic premise exactly oozing originality either but verhoeven screenwriters edward neumeier michael miner corner came superior script fully realise vision that robocop satirical critique totalitarianism corporate corruption given yet wasnt first evident summer block buster crowd robocop stood well critical reexaminations depth digging many afforded so script wanted place verhoeven utilised memories childhood netherlands home taken stomping german army added destruction factor amount technical expertise well verhoeven paints unhinged portrait detroit actual location shoot parts texas skew whiff angles bizarre twists lining picture special effects even today looking tremendous robocop extremely violent especially directors cut thats widely available even wincing scenes stays brisk sparky side characters inhuman title protagonist thus fusion berserker scifi human realism sits easy viewer result serving notice fine director verhoeven peter weller dons robo suit enduring agony weeks end apparently required nancy allen kicks buttocks murphys partner anne lewis but unsavoury characters robocop gains acting kudos ronny cox miguel ferrer wickedly vile kurtwood smith dominate proceedings helped immeasurably nature script verhoeven thought hard character set demanding much involved even driving normally amiable weller thoughts violence director but involved robocop say final result wasnt worth made genre classic seen several times years still holds well story satire wise though certainly effects dated particular death one character falling window other entertaining bloody actionthriller sequels remake certainly third entry could touch would like think proposed robocop returns succeed failed dont hold much hope
882,6,its much terrible disappointing immeasurable success original movie final liked would personally recommend give go
883,6,bibi vs melina agent roger moore seeks apprehend lost british encryption device order prevent soviets acquiring events switch ionian sea villa spain wintery actions northern italy greek island albania abandoned mountaintop monastery meteora greece whilst your eyes tones excesses previous film still contains requisite bond staples absurdities another strong installment stint there high society pool parties mountainside car chases ski thrills ice skating underwater intrigue exciting cliffclimbing close of course usual beautiful women time headed griefstricken brunette melina carole bouquet bubbly teen figure skater bibi lynnholly johnson second although find winsome lynnholly annoying curvy bibi highlight film one best franchise imho plus naïve spirited disposition works necessary counterpoint comatose solemnity line bibi priceless get clothes ill buy ice johnson incidentally shooting character around the film runs hours minutes grade
884,6,effective immediately licence kill revoked require hand weapon licence kill directed john glen written richard maibaum michael wilson its original story uses characters instances created ian fleming it stars timothy dalton carey lowell robert davi talisa soto anthony zerbe desmond llewelyn david hedison benicio del toro frank mcrae everett mcgill wayne newton music scored michael kamen cinematography alec mills bond goes rogue drug baron franz sanchez leaves felix leiter mutilated wife dead with licence revoked bond go alone enact revenge leiters the controversial bond many reasons licence kill even today known induce fearsome arguments bond fan circles not since on her majestys secret service bond film polarised opinions in one corner folks determine bond movie say stripped bone human bond you either love hate seems true say action thriller outright bond film humongous sets megalomaniac villain davis drug baron realistic menace course bond pursued courted previously number one agent yet theres whole raft scenarios could exist bond universe theres gadgets enjoy side bond where else would see tanker driving side or exploding toothpaste alarm clock cameras turn weapons broom actually transmitter not bondian enough really licence kill superior action thriller movie script tight cast ace picture crammed full exceptional action set pieces from precredits sequence sees bond leiter enact midair arrest rather brilliant tanker carnage finale film rarely pauses breath right centre brilliant dalton giving rogue bond plenty layers hes brainy classy fallible driven intense tough always sexy always dangerous daltons ability convey raw emotion challenge comes way real treat watch but right restoring bond serious action figure what bond fans didnt realise time would years bond would raw would heralded brave new start bond another films strengths bringing back hedison leiter last seen playing role live let die hedison great chemistry dalton joy see leiter play active part action screen however makers make misstep leiter jovial end film weird since minus limb wife raped murdered sanchezs henchmen another big plus lowells pam bouvier tough brave bond girl sexy heck pilot skills come handy shes mug comes brawling lowell fine work role keeps away token interest cliché davi keeps sanchez believable driven drug baron cultured funny always pulsing vicious streak mcrae presence mcgill neatly keeps cards close chest del toro nice line nastiness soto pretty picture plays lupe lamora skilled vulnerability and course theres llewelyn gets right old meaty role goes field become bonds aid again bondian enough licence kill saw end daltons tenure bond legal issues danjaq mgmua meant bond movie would made another six years by dalton moved work it also marked end production duties cubby broccoli final direction john glen bond films total richard maibaums last script last performances robert brown caroline bliss moneypenney one many misconceptions dalton era licence kill flop made million worldwide considerably the living daylights view kill huge profit million spite pitched batman sequels beloved american films studio head idea market film the best actor take role bond daltons impact series cannot overstated rightly proud work two films still talks fondly role respected beyond compare
885,6,roger fun colorful debut agent roger moore travels harlem caribbean louisiana stop black heroin mogul yaphet kotto fortified multifarious organization lovely tarot card reader jane seymour this dynamic debut bond he films franchise years the tone let similar sean final canon bond flick are stint favorite run series seven films kinetic amusing scenic allaround entertaining one stinker bunch profitable box office aside picturesque globetrotting let features several colorful characters beyond already noted the metalarmed tee hee julius harris chortling voodoo minion baron samedi geoffrey holder redneck sheriff jw pepper clifton james on female front seymour young cute gloria hendry impressively fit rosie the headturning madeline smith small role in addition several memorable thrilling parts like amusing airport sequence bond using crocogators stepping stones great bayou boat chase closing train cab brouhaha as far movie whine character agent quarrel jr roy stewart blows whole eyerolling idiottheory the film runs hours minute shot manhattan jamaica louisiana new orleans bayous additional work done england grade
886,5,just really scary movie imagine farmhouse theres giant demonthing coming get find probably best clive barker film adaptation sure movie acting nice scares cannot recommend film enough
887,6,sir id respectfully request change assignment nassau thunderball directed terence young adapted screenplay richard maibaum john hopkins story kevin mcclory jack whittingham ian fleming it stars sean connery adolfo celi claudine auger rick van nutter martine beswick music scored john barry cinematography ted moore the fourth outing james bond connery sees assigned bahamas try thwart spectres number operative emilio largo celi largo hijacked two atomic bombs nato sets extorting huge ransoms money if terms met blow major cities it meant first james bond film thunderball became part long drawn legal battle kevin mcclory jack whittingham ian fleming eventually court settlement reached thunderball rolled theatres after colossal success goldfinger bond pop culture phenomenon producers albert broccoli harry saltzman knew try ante keep bond top they also acutely aware many imitators springing film tv these facts led bond go epic producers going approach however thunderball considerable step goldfinger as many bond movies thunderball polarises opinions amongst fans some happy laud pure entertainment value offer reliance hardware gadgets viewed aid bond persona hindrance humanistic worth technically film often exceptional water director young really crafts bondian quality the exotic bahamas locale beautifully realised ted moore barrys blunderbuss score one best bond movie connery charisma abundance the girls delightful particularly auger positively sizzles sexuality bonds play felix leiter nutter enjoyable charismatic cec linder goldfinger well scripted performed while adore gadgets daring stunts thunderball excels assortment trick vehicles water weaponry aids radioactive pills without doubt near million budget screen yet fans category fall film many flaws considered one greats whilst undeniable hits high points excites royally extended underwater battle eye popping brilliance theres many languid passages overlong running time young lamented couldnt get pace right account plot structure the major problem celi largo visually hes striking white hair eye patch looks well villainous physically hes wrong someone cant buy man able take bond overcome well while finale lacks grandness reward sat hours film but know film made stunning million box office and fanaticism began goldfinger reached epic proportions the approach worked makers ensured time bond going stay epic gadget effects strewn groove connery wasnt happy though voiced concerns bond becoming characterless hated mania surrounding films role within he would return next instalment you only live twice question would last performance bond it difficult useful compare early james bond movies later ones the female characters become merely ornamental interesting plots become intricate villains less stereotypical special effects better better having said must confess give thunderball pass criticism comparison rather odd personal reason like sean connery as teenager sort inherited soundtrack album thunderball either dad older brother that well ever saw movie except tom jones title song album instrumental found playing album school work reading writing short stories later novels surprised didnt wear grooves later taste moved towards instrumental new age finally ambient music where oh yeah finally watched thunderball recognized background music whenever came play so liked film way never quite experienced james bond films admit know helps prospective viewers add newer bond films seem glossy much like taste thunderball slightly different animal might enjoy and mention includes sean connery
888,8,probably best movie miyazaki mixture old japanese traditions story conflict industrial human preservation nature hayao miyazakis arts always something remember us naturally harmonized mother earth existences there still bond one hurt another means one suffer well
889,7,what michael mann russell crowe al pacino ensemble film together well the insider clever formula exist definitely earthly paradise russell crowe tobacco industry researcher named jeffrey wigand accidentally revealed addictive substance abuse famous tobacco company named big tobacco he appeared cbs program based invitation presenter mike wallace his fate changed drastically choice sacrifice reputation job family in contrast heroic role gladiator crowe plays excellently hero tries fight freedom taken away deal corporate criminals al pacino performs well usual role investigating journalist named lowell bergman mann attractively packed hour long crime drama variety careful analysis film away boring
890,7,know ill probably get lot flak suggesting strongly feel anthology piece director romero largely helped stephen king romeros finest outing outside seven zombie films far ive seen five one best one director welland puts muchmorecelebrated twilight zone the movie came around time shame definitely one purchase rewatch horror aficionados amongst the werent bad
891,7,dont feel strongly reanimator much horror community absolutely enjoy recommend even just watchenjoydone sort way very different typical lovecraft fare final personally recommend give go in already big horror movie fan with evil dead halloween friday italian horror genre dynamic then reading mad movies see gore movie inspired short lovecraft tale coming soon go watch movie end seeing times days the cast gives insane performance especially jeffrey combs course bruce abbott try keep sanity stay alive horrific events barbara crampton mainly remembered licked severed head nice normal character the couple try save sanity life quite counterpoint west madness overcoming death whatever consequences may most scenes arkham faculty dans apartment this also enhances madness regular setting usually nothing wrong could happen the gore sfx still vivid mind so ok modern sfx done rubber body parts liters blood really efficient ill add physical those computer generated often lack practical physicality holding severed hand head must challenge actors interact nothing beside green sceen overall elements create powerfully entertaining movie
892,7,having watched movie say enjoyed overly its really tale urban reality everyday annoyances nothing guy turns personal insult its starts normally enough stuck traffic beep noises drilling hot day ac broken window broken instead shrugging monday feeling abandons car goes walk start shop owner overpriced drinks gets shop smashed bit later threatened violence defend gang members this things start suddenly go weird gang members drive round stumble across somehow im british think la little big spray bullets drive away miss completely hit everyone around promptly crash he walks car collects bag guns goes shoots burger bar serving breakfast changes mind lunch anyway continues dont know meant show sort mental brakedown due previous life choices empathy disappears at start could relate character watch begin distance notion realise watched movie guy went round killing people reason anger destroying family life it leaves wondering directors intention happy coincidence push prospective viewer
893,8,just amazing really really impressive scenes railway engines physically incredible keaton
894,6,not terrible film remake exact story featuring better acting better effects probably skip straight ahead one now know around remake came id probably first line complain whyd even bother its first movie seeing watched retrospect ignore fact im total hypocrite move right ahead recommending watch remake final had things appeal poor finished product adventuresome fun jaws homage far superior women released in directed joe dante chronicles events geneticallyenhanced piranha accidently released river system central texas threaten kids counselors summer camp vacationers lake resort spirited skip tracer heather menzies backwoods drunkard bradford dillman teamup save swimmers kevin mccarthy barbara steele play military scientists experimented escaped piranha while piranha sort jaws knockoff different enough ripoff the story takes place river system deep mainland ocean consists teams little vicious fish rather huge great white shark beach sequences involve quaint campgroundlike beaches rather major ocean beaches unlike focus alluring young women although delivered goods area well sense adventure even suspense tone mixesin amusing elements horrific mayhem as inferred picture highlighted several quality females curvy belinda balaski the howling cutie melody thomas scott the young restless featured prominent roles moreover voluptuous janie squire worthy screen time prologue there superb women periphery well interestingly quasiremake took sleaze route loads nudity women ironically hotter mention allaround entertaining the movie is lean fillerfree minutes shot along river near san marcos heart texas northeast san antonio writers john sayles richard robinson grade decent watch probably wont watch recommend fans jaws version movie there remake movie would probably watch instead wanted watch gain nottrigger warning there surprising lack gore movie this decent story shares aspects jaws friday movies era particularly hide effect routine jaws made famous the practical effects arent good best use hide fish whenever possible in way really works threat massive unstoppable nearly invisible the whole secret government project angle little irritating crossed movie watching otherworldy research things like presented movies absurd idea reality maybe extent government used claim area didnt exist prove point they cast fine didnt see problems didnt see anything extraordinary this isnt bad movie many better things watch including remake guess
895,8,great movie akira kurosawa master movie maker akira kurosawas film yojimbo japanese period drama wily strategy worth much prowess sword in late edo era decades end community plagued two opposing gangs built criminal empire prostitution gambling even local officials take into town steps nameless samurai toshiro mifune once get taste swordsmanship sides want hire decides play free innocent citizens evil in past films kurosawa taken advantage mifunes ability produce exaggerated facial expressions laughter fear here however nameless samurai completely unflappable criminal bosses corrupt officials play clowns ikio sawamura town constable constantly toadying gangsters example isuzu yamada gives memorably sassy performance madame brothel in would become convention japanese period drama numerous henchmen gangs apparently chosen grotesque men kurosawa could find furthermore distinctively ratty attire one thug played actor suffering gigantism that darkly comedic drama characters coexists brutal violence yet audiences may shocked samurai dispatching opponents realistic slashing sound effects hacked limb handful fights flash indeed one striking aspects mifunes acting speed executing sword moves while kurosawa delights gangsters getting comeuppance doesnt revel gore much said japanese film would inspire westerns made america europe sergio leones fistful of dollars straightup remake however film also interesting draws much influences west kurosawas inspiration american crime caper dashiell hammett walk main street drawn westerns john ford others soundtrack mixes japanese music western instruments harpsichord tatsuya nakadais prettyboy looks clearly modeled hollywood all impressed film everything script aspect little things like wind dust little decorations set seems result great effort talent coming together impress viewer and like kurosawas rashomon stays fresh even elements repeatedly reused film television productions half century
896,6,kill em cure robert neville appears sole survivor biologically waged war that except mutant night creatures thirst nevilles death known family represent scientific downfall mankind can neville survive is worth surviving even found vaccine plague the richard matheison novel am legend proving really hard book adapt successfully even cgi laden modern take starring will smith waiting film incredible premise justice the omega man isnt bad film first half quite simply intriguing stuff charlton heston neville battle mental solitude whilst worrying albino creatures dark want blood but story kicks plot wears thin drifts horror conventions purely means entertainment value piece its also helped quite ludicrous score ron grainer even allowing nature production jaunty menacing detracts darker moments story heston fine easily carries picture well enough keep mundane average hell final credits role ending sinks kind feel cheated good movie sad promised much early mainly first half
897,7,silly satire based star wars released mel parodies star wars flicks includes jokes based star trek some people hate film works totally goofy spoof consistently amusing several laughoutloud bits memorable lines the cast notable highlighted john candy barf daphne zuniga princess vespa rick moranis dark helmet brooks yogurt joan voice dot matrix the rest good bill pullman lone starr george wyner colonel sandurz etc the film runs hour minutes grade
898,7,merry menagerie disney take robin hood legend animation form family friendly rewards aplenty directed produced wolfgang reitherman sleeping beautythe jungle book voice work comes brian bedford robin hood phil harris little john monica evans maid marian peter ustinov prince john terrythomas sir hiss andy devine friar tuck roger miller allanadale pat buttram sheriff nottingham carole shelley lady cluck all characters drawn animals robin suitably given fox makeover plot revolves around dastardly machinations prince john sheriff nottingham who find hindered considerably robin band merry men meanwhile robin marian rekindling romance sideline it lacks class disney animation movies songs note tap feet action strong love archery prince john sir hiss great comedy value ultimately delightful retelling often told wonderful legend
899,8,there endless supply white men there always limited number human beings little big man directed arthur penn written calder willingham it stars dustin hoffman faye dunaway martin balsam chief dan george richard mulligan arthur penns little big man tagged many filmic sayings revisionist anti western etc picture much cherished oddly quirky slyness allegorical movies day age ten penny back vietnam war vivid focus wasnt case marking provocative ambitious venture penn fun debunking poking fun myths old west via array pungent characters jack crabb hoffman meets lifetime all leads question hanging air jack crabb sole white man survivor custers last stand little big horn the portrayal indians cheyenne superlative way fact sensible spiritual race whites hand emotionally corrupt comparison it gets little heavy handed times really half hour could shaved running time still pic would effect but great performances quirks potent thematics make fine piece film making
900,7,the prince pauper eddie dan sparkling form mortimer randolph duke two repugnantly rich brothers make bet sees role reversal top toff yuppie louis winthorpe wise cracking street hustler bum billy ray valentine thats strength films plot yet makes funny film crackles glee due excellently written script watching respective characters rise fall respectively creates laughs aplenty whilst asking question would cope similar circumstances sure film beat one head social message doubt gap rich poor yes colour persons skin also rears ugly head make one braver comedies billy ray valentine brilliant dual performance eddie murphy elevated social ladder becomes force industry progression enthrals also makes aware things top end ladder arent exactly stand doings winthorpe perfectly casted dan ackroyd drops social ladder resorts behaviour nobody upper echelons could ever dreamed would capable encounter prostitute ophelia jamie lee curtis peak sexiness good heart starts see upturn dead bottom fortunes the gags come thick fast verbally murphy fire visually film sees whole cast fusing together create cracking comedy come denouement wall street privy joyous savage turn events ice clever christmas cake digested it sheen viewing post times got tint nostalgia value really script stars kick eye think nothing treading people enjoy seen one numerous times years quite laughoutloud riot anything still pretty funny throughout great performances around although screen time together mostly limited last dan aykroyd eddie murphy great denholm elliott jamie lee curtis hot hell also appreciate ralph bellamy don ameche pompous terrible villains is offensive very much is worth watching absolutely is funny hell hell yeah this classic outrageous comedy caper perfect holiday film watch christmas new years eve
901,6,amusing harmless misadventures summer camp bill murray bill murray shooting stars eccentrically droll camp counselor camp north star cits counselorsintraining oversee hordes kids face challenges teams preppy camp mohawk fun innocuous summer camp flick great entertaining enough although going view summer camp film prefer friday movies practically mainly feature superior women here cindy girling curvy blonde wendy far alluring although sarah torgov candace decent in light license plates camp presumably located upstate new york shot camp white pine haliburton ontario miles new york border the movie runs hour minutes grade bb
902,7,by far favourite film branaghs hes directed solid mysterythrillerthe kind thats done enough days imho though hes certainly diversified oeuvre recently disney remakes even superhero films wish done lot like one rather highquality metric tonne yetmore shakespearean adaptations
903,7,didnt know time watching mallrats vhs kid first foray view askew wasnt dogma realised something bigger better could latch kevin smith helm final really liked would strongly recommend give time bought dvd years ago assuming kind drama thriller la the davinci code turns comedy well almost farce seems as atheist okay mocking organized religion plethora blasphemy might much viewers there plot holes jumped forgivable type comedy with wink nod cast edgy comedian atheist george carlin big time evangelist bishop something it seemed take various pieces plot merge together unless thick the movie laughs well written places alan rickman looks like fun meant screen so yeah fun watch mostly hand gave away dvd
904,7,safe amiable enough jim hardy retires show business become farmer new england once set finds life somewhat demanding first thought hitting idea make life fulfilling turns farm inn opens public holidays but things get complicated jims old partner ted turns sets sights linda jims gorgeous friend holiday period may happy boasting great star power form bing crosby fred astaire holiday inn still feels short required genre excitement there doubting benefit leading mens respective abilities show bing croons best fred course dances majestic grace we get firecracker sequence thats particularly memorable sadly women piece forgettable outside songs dances film drifts almost sleepy auto pilot all involved done far better thats sure least get hear first airing academy award winning song white christmas the film favourite many certainly yet average picture one revisit scrutiny survives away nostalgic glows
905,7,for allies well germans longest day the events dday told grand scale allied german points view the retelling june perspectives germans us british canadians free french gets star production one great war movie epics requisite blunderbuss spectacle heroism allies invade normandy its hard see box office winner sure touch long given lot characters dont really much performances strong slices humour set national stereotypes show one marvel ambition production fox studios boss darryl zanuck spent million get onto big screen shows narrative split three parts preparation operations land sea readiness normandy assault landings powerful glory for sure seen authentic war movies post the longest day undeniably deserves place template movie whose power entertain era forever holds firm
